    75 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH05 24.385100 54.712100) 3218.5 0.414 0.0 0.2 -37.5
    76 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH10 24.559300 54.515000) 3246.2 0.342 0.0 0.2 -37.5
    77 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH12 24.325200 54.823600) 3206.0 0.561 0.0 0.3 -37.4
    78 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH16 24.355100 54.843300) 3207.2 0.697 0.0 0.4 -37.3
    79 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH17 24.577600 54.509300) 3248.1 0.376 0.0 0.2 -37.5
    80 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH26 24.595600 54.534000) 3247.9 0.492 0.0 0.2 -37.4
    81 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH30 24.556300 54.488000) 3247.8 0.260 0.0 0.1 -37.5
    82 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH89 24.524800 54.522700) 3242.8 0.270 0.0 0.1 -37.5
    83 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH92 24.543700 54.500500) 3245.9 0.260 0.0 0.1 -37.5
    84 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH94 24.345800 54.838000) 3206.7 0.657 0.0 0.3 -37.3
    85 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH95 24.364600 54.807600) 3210.4 0.624 0.0 0.3 -37.4
    86 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:AUH97 24.342500 54.792200) 3209.6 0.521 0.0 0.3 -37.4
    87 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:BALUS 25.765000 53.073300) 3443.0 0.264 0.0 0.1 -37.8
    88 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:BOXAK 24.760000 54.008900) 3297.1 0.489 0.0 0.2 -37.9
    89 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:DUMPI 25.290300 53.416700) 3380.9 0.631 0.0 0.3 -38.0
    90 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:GEVOS 24.529500 54.468800) 3246.9 0.134 0.0 0.1 -37.6
    91 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:GIVDI 24.361800 54.738400) 3214.8 0.423 0.0 0.2 -37.5
    92 (Airport IATA:KDO 1.859000 73.522000) (Waypoint ICAO:IMSEN 24.490300 54.549600) 3238.2 0.250 0.0 0.1 -37.5
